tradition,year,title,file,fk_grade,flesch_ease,word_count,type_token_ratio,avg_word_length,avg_sentence_length,hedge_rate,fp_plural_rate,fp_singular_rate,theol_juridical_rate,theol_pastoral_rate,theol_ecumenical_rate,theol_modern_world_rate,theol_scripture_rate,theol_tradition_rate,paraphrased,conservative_resurgence,document_type,pope,pre_vii,council_period,cosine_sim_to_prev
sbc,1947,"June 1, 1947",1947_june_1_1947.txt,14.76,36.95,268,0.6007,5.015,26.8,0.0,0.00746,0.0,0.00373,0.0,0.0,0.00373,0.00373,0.0,False,False,,,,,0.0158
sbc,1947,"June 1, 1947",1947_june_1_1947.txt,14.76,36.95,268,0.6007,5.015,26.8,0.0,0.00746,0.0,0.00373,0.0,0.0,0.00373,0.00373,0.0,False,False,,,,,1.0
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0174
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1947,"May 1, 1947",1947_may_1_1947.txt,12.62,47.35,72,0.6806,5.028,24.0,0.0,0.05556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"June 1, 1948",1948_june_1_1948.txt,17.87,27.76,239,0.5272,5.259,34.14,0.0,0.04184,0.0,0.0,0.0,0.0,0.0,0.0,0.00418,False,False,,,,,0.0138
sbc,1948,"June 1, 1948",1948_june_1_1948.txt,17.87,27.76,239,0.5272,5.259,34.14,0.0,0.04184,0.0,0.0,0.0,0.0,0.0,0.0,0.00418,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0409
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1948,"May 1, 1948",1948_may_1_1948.txt,14.8,47.72,165,0.6061,4.697,33.0,0.0,0.05455,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1949,"May 1, 1949",1949_may_1_1949.txt,29.3,4.35,134,0.5299,4.716,67.0,0.0,0.02239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0424
sbc,1949,"May 1, 1949",1949_may_1_1949.txt,29.3,4.35,134,0.5299,4.716,67.0,0.0,0.02239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1949,"May 1, 1949",1949_may_1_1949.txt,29.3,4.35,134,0.5299,4.716,67.0,0.0,0.02239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1949,"May 1, 1949",1949_may_1_1949.txt,29.3,4.35,134,0.5299,4.716,67.0,0.0,0.02239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1950,"May 1, 1950",1950_may_1_1950.txt,18.0,17.24,259,0.529,5.514,28.78,0.0,0.05405,0.0,0.00772,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0365
sbc,1950,"May 1, 1950",1950_may_1_1950.txt,18.0,17.24,259,0.529,5.514,28.78,0.0,0.05405,0.0,0.00772,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1950,"May 1, 1950",1950_may_1_1950.txt,18.0,17.24,259,0.529,5.514,28.78,0.0,0.05405,0.0,0.00772,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1950,"May 1, 1950",1950_may_1_1950.txt,18.0,17.24,259,0.529,5.514,28.78,0.0,0.05405,0.0,0.00772,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1950,"May 1, 1950",1950_may_1_1950.txt,18.0,17.24,259,0.529,5.514,28.78,0.0,0.05405,0.0,0.00772,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1950,"May 1, 1950",1950_may_1_1950.txt,18.0,17.24,259,0.529,5.514,28.78,0.0,0.05405,0.0,0.00772,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1951,"June 1, 1951",1951_june_1_1951.txt,61.9,-85.15,148,0.5811,5.176,148.0,0.00676,0.02703,0.0,0.0,0.0,0.0,0.0473,0.06081,0.0,False,False,,,,,0.0034
sbc,1951,"May 1, 1951",1951_may_1_1951.txt,17.4,38.03,152,0.6513,4.691,38.0,0.0,0.07895,0.0,0.0,0.0,0.00658,0.0,0.0,0.0,False,False,,,,,0.0065
sbc,1951,"May 1, 1951",1951_may_1_1951.txt,17.4,38.03,152,0.6513,4.691,38.0,0.0,0.07895,0.0,0.0,0.0,0.00658,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1952,"May 1, 1952",1952_may_1_1952.txt,14.06,37.44,97,0.5979,5.175,24.25,0.0,0.03093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.1309
sbc,1952,"May 1, 1952",1952_may_1_1952.txt,14.06,37.44,97,0.5979,5.175,24.25,0.0,0.03093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1952,"May 1, 1952",1952_may_1_1952.txt,14.06,37.44,97,0.5979,5.175,24.25,0.0,0.03093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0441
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1953,"May 1, 1953",1953_may_1_1953.txt,36.65,-16.29,170,0.5706,4.788,85.0,0.00588,0.02941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1954,"June 1, 1954",1954_june_1_1954.txt,51.45,-61.82,119,0.6471,5.244,119.0,0.0,0.01681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0296
sbc,1954,"June 1, 1954",1954_june_1_1954.txt,51.45,-61.82,119,0.6471,5.244,119.0,0.0,0.01681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1954,"May 1, 1954",1954_may_1_1954.txt,11.72,38.05,91,0.6813,5.363,15.17,0.0,0.06593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0213
sbc,1954,"May 1, 1954",1954_may_1_1954.txt,11.72,38.05,91,0.6813,5.363,15.17,0.0,0.06593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1954,"May 1, 1954",1954_may_1_1954.txt,11.72,38.05,91,0.6813,5.363,15.17,0.0,0.06593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1954,"May 1, 1954",1954_may_1_1954.txt,11.72,38.05,91,0.6813,5.363,15.17,0.0,0.06593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1954,"May 1, 1954",1954_may_1_1954.txt,11.72,38.05,91,0.6813,5.363,15.17,0.0,0.06593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1955,"June 1, 1955",1955_june_1_1955.txt,34.04,-13.87,531,0.4407,5.021,75.86,0.0,0.0226,0.0,0.0,0.0,0.0,0.00565,0.00188,0.0,False,False,,,,,0.0327
sbc,1955,"June 1, 1955",1955_june_1_1955.txt,34.04,-13.87,531,0.4407,5.021,75.86,0.0,0.0226,0.0,0.0,0.0,0.0,0.00565,0.00188,0.0,False,False,,,,,1.0
sbc,1955,"May 1, 1955",1955_may_1_1955.txt,28.43,1.65,248,0.4556,5.012,62.0,0.0121,0.02823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0619
sbc,1955,"May 1, 1955",1955_may_1_1955.txt,28.43,1.65,248,0.4556,5.012,62.0,0.0121,0.02823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1955,"May 1, 1955",1955_may_1_1955.txt,28.43,1.65,248,0.4556,5.012,62.0,0.0121,0.02823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1955,"May 1, 1955",1955_may_1_1955.txt,28.43,1.65,248,0.4556,5.012,62.0,0.0121,0.02823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1956,"May 1, 1956",1956_may_1_1956.txt,14.27,36.45,1227,0.3203,5.069,24.54,0.00407,0.00163,0.0,0.00733,0.0,0.0,0.00081,0.00163,0.0,False,False,,,,,0.0654
sbc,1956,"May 1, 1956",1956_may_1_1956.txt,14.27,36.45,1227,0.3203,5.069,24.54,0.00407,0.00163,0.0,0.00733,0.0,0.0,0.00081,0.00163,0.0,False,False,,,,,1.0
sbc,1957,"June 1, 1957",1957_june_1_1957.txt,74.37,-122.9,354,0.5113,5.113,177.0,0.0,0.0113,0.0,0.00282,0.0,0.0,0.00282,0.0,0.0,False,False,,,,,0.0563
sbc,1957,"June 1, 1957",1957_june_1_1957.txt,74.37,-122.9,354,0.5113,5.113,177.0,0.0,0.0113,0.0,0.00282,0.0,0.0,0.00282,0.0,0.0,False,False,,,,,1.0
sbc,1957,"June 1, 1957",1957_june_1_1957.txt,74.37,-122.9,354,0.5113,5.113,177.0,0.0,0.0113,0.0,0.00282,0.0,0.0,0.00282,0.0,0.0,False,False,,,,,1.0
sbc,1957,"May 1, 1957",1957_may_1_1957.txt,38.2,-19.1,269,0.5204,4.87,89.67,0.01487,0.05204,0.0,0.0,0.0,0.0,0.00372,0.0,0.0,False,False,,,,,0.043
sbc,1957,"May 1, 1957",1957_may_1_1957.txt,38.2,-19.1,269,0.5204,4.87,89.67,0.01487,0.05204,0.0,0.0,0.0,0.0,0.00372,0.0,0.0,False,False,,,,,1.0
sbc,1957,"May 1, 1957",1957_may_1_1957.txt,38.2,-19.1,269,0.5204,4.87,89.67,0.01487,0.05204,0.0,0.0,0.0,0.0,0.00372,0.0,0.0,False,False,,,,,1.0
sbc,1958,"June 1, 1958",1958_june_1_1958.txt,68.83,-108.09,163,0.5767,5.405,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,0.0589
sbc,1958,"June 1, 1958",1958_june_1_1958.txt,68.83,-108.09,163,0.5767,5.405,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1958,"May 1, 1958",1958_may_1_1958.txt,13.29,37.79,128,0.6406,5.117,21.33,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.012
sbc,1958,"May 1, 1958",1958_may_1_1958.txt,13.29,37.79,128,0.6406,5.117,21.33,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1958,"May 1, 1958",1958_may_1_1958.txt,13.29,37.79,128,0.6406,5.117,21.33,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1958,"May 1, 1958",1958_may_1_1958.txt,13.29,37.79,128,0.6406,5.117,21.33,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1959,"June 1, 1959",1959_june_1_1959.txt,68.83,-108.09,163,0.5767,5.405,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,0.0132
sbc,1959,"June 1, 1959",1959_june_1_1959.txt,68.83,-108.09,163,0.5767,5.405,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1959,"May 1, 1959",1959_may_1_1959.txt,15.99,32.53,117,0.6581,5.368,29.25,0.0,0.04274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0152
sbc,1959,"May 1, 1959",1959_may_1_1959.txt,15.99,32.53,117,0.6581,5.368,29.25,0.0,0.04274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1959,"May 1, 1959",1959_may_1_1959.txt,15.99,32.53,117,0.6581,5.368,29.25,0.0,0.04274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1960,"June 1, 1960",1960_june_1_1960.txt,68.83,-108.09,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,0.015
sbc,1960,"June 1, 1960",1960_june_1_1960.txt,68.83,-108.09,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1960,"June 1, 1960",1960_june_1_1960.txt,68.83,-108.09,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1960,"June 1, 1960",1960_june_1_1960.txt,68.83,-108.09,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1960,"June 1, 1960",1960_june_1_1960.txt,68.83,-108.09,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1960,"May 1, 1960",1960_may_1_1960.txt,15.48,32.16,135,0.563,5.2,27.0,0.0,0.03704,0.0,0.00741,0.0,0.0,0.02963,0.02222,0.0,False,False,,,,,0.0869
sbc,1960,"May 1, 1960",1960_may_1_1960.txt,15.48,32.16,135,0.563,5.2,27.0,0.0,0.03704,0.0,0.00741,0.0,0.0,0.02963,0.02222,0.0,False,False,,,,,1.0
sbc,1961,"June 1, 1961",1961_june_1_1961.txt,11.31,37.27,144,0.5417,5.535,13.09,0.0,0.07639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0094
sbc,1961,"June 1, 1961",1961_june_1_1961.txt,11.31,37.27,144,0.5417,5.535,13.09,0.0,0.07639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1961,"June 1, 1961",1961_june_1_1961.txt,11.31,37.27,144,0.5417,5.535,13.09,0.0,0.07639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1961,"June 1, 1961",1961_june_1_1961.txt,11.31,37.27,144,0.5417,5.535,13.09,0.0,0.07639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1961,"May 1, 1961",1961_may_1_1961.txt,19.53,19.44,434,0.4562,5.399,36.17,0.0,0.02765,0.0,0.00461,0.0,0.00461,0.00922,0.0,0.0,False,False,,,,,0.0827
sbc,1961,"May 1, 1961",1961_may_1_1961.txt,19.53,19.44,434,0.4562,5.399,36.17,0.0,0.02765,0.0,0.00461,0.0,0.00461,0.00922,0.0,0.0,False,False,,,,,1.0
sbc,1961,"May 1, 1961",1961_may_1_1961.txt,19.53,19.44,434,0.4562,5.399,36.17,0.0,0.02765,0.0,0.00461,0.0,0.00461,0.00922,0.0,0.0,False,False,,,,,1.0
sbc,1961,"May 1, 1961",1961_may_1_1961.txt,19.53,19.44,434,0.4562,5.399,36.17,0.0,0.02765,0.0,0.00461,0.0,0.00461,0.00922,0.0,0.0,False,False,,,,,1.0
sbc,1962,"June 1, 1962",1962_june_1_1962.txt,68.9,-108.61,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,0.0263
sbc,1962,"June 1, 1962",1962_june_1_1962.txt,68.9,-108.61,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1962,"June 1, 1962",1962_june_1_1962.txt,68.9,-108.61,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1962,"June 1, 1962",1962_june_1_1962.txt,68.9,-108.61,163,0.5767,5.411,163.0,0.00613,0.03681,0.0,0.0,0.0,0.0,0.03067,0.06748,0.0,False,False,,,,,1.0
sbc,1962,"May 1, 1962",1962_may_1_1962.txt,31.07,-10.13,66,0.7879,5.303,66.0,0.0,0.06061,0.0,0.01515,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0111
sbc,1962,"May 1, 1962",1962_may_1_1962.txt,31.07,-10.13,66,0.7879,5.303,66.0,0.0,0.06061,0.0,0.01515,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1962,"May 1, 1962",1962_may_1_1962.txt,31.07,-10.13,66,0.7879,5.303,66.0,0.0,0.06061,0.0,0.01515,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1962,"May 1, 1962",1962_may_1_1962.txt,31.07,-10.13,66,0.7879,5.303,66.0,0.0,0.06061,0.0,0.01515,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1963,"June 1, 1963",1963_june_1_1963.txt,81.96,-141.71,197,0.5431,5.34,197.0,0.00508,0.03553,0.0,0.0,0.0,0.0,0.03553,0.06091,0.0,False,False,,,,,0.0181
sbc,1963,"June 1, 1963",1963_june_1_1963.txt,81.96,-141.71,197,0.5431,5.34,197.0,0.00508,0.03553,0.0,0.0,0.0,0.0,0.03553,0.06091,0.0,False,False,,,,,1.0
sbc,1963,"June 1, 1963",1963_june_1_1963.txt,81.96,-141.71,197,0.5431,5.34,197.0,0.00508,0.03553,0.0,0.0,0.0,0.0,0.03553,0.06091,0.0,False,False,,,,,1.0
sbc,1963,"June 1, 1963",1963_june_1_1963.txt,81.96,-141.71,197,0.5431,5.34,197.0,0.00508,0.03553,0.0,0.0,0.0,0.0,0.03553,0.06091,0.0,False,False,,,,,1.0
sbc,1963,"June 1, 1963",1963_june_1_1963.txt,81.96,-141.71,197,0.5431,5.34,197.0,0.00508,0.03553,0.0,0.0,0.0,0.0,0.03553,0.06091,0.0,False,False,,,,,1.0
sbc,1963,"June 1, 1963",1963_june_1_1963.txt,81.96,-141.71,197,0.5431,5.34,197.0,0.00508,0.03553,0.0,0.0,0.0,0.0,0.03553,0.06091,0.0,False,False,,,,,1.0
sbc,1963,"May 1, 1963",1963_may_1_1963.txt,79.35,-135.4,380,0.5263,5.379,190.0,0.0,0.04737,0.0,0.00263,0.00263,0.00263,0.0,0.00789,0.0,False,False,,,,,0.0368
sbc,1963,"May 1, 1963",1963_may_1_1963.txt,79.35,-135.4,380,0.5263,5.379,190.0,0.0,0.04737,0.0,0.00263,0.00263,0.00263,0.0,0.00789,0.0,False,False,,,,,1.0
sbc,1964,"June 1, 1964",1964_june_1_1964.txt,42.79,-44.27,94,0.6915,5.351,94.0,0.0,0.03191,0.0,0.0,0.0,0.0,0.01064,0.0,0.0,False,False,,,,,0.0261
sbc,1964,"June 1, 1964",1964_june_1_1964.txt,42.79,-44.27,94,0.6915,5.351,94.0,0.0,0.03191,0.0,0.0,0.0,0.0,0.01064,0.0,0.0,False,False,,,,,1.0
sbc,1964,"June 1, 1964",1964_june_1_1964.txt,42.79,-44.27,94,0.6915,5.351,94.0,0.0,0.03191,0.0,0.0,0.0,0.0,0.01064,0.0,0.0,False,False,,,,,1.0
sbc,1964,"June 1, 1964",1964_june_1_1964.txt,42.79,-44.27,94,0.6915,5.351,94.0,0.0,0.03191,0.0,0.0,0.0,0.0,0.01064,0.0,0.0,False,False,,,,,1.0
sbc,1964,"May 1, 1964",1964_may_1_1964.txt,11.11,50.97,559,0.4365,4.853,19.96,0.00179,0.04293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0409
sbc,1964,"May 1, 1964",1964_may_1_1964.txt,11.11,50.97,559,0.4365,4.853,19.96,0.00179,0.04293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1965,"June 1, 1965",1965_june_1_1965.txt,10.25,53.86,127,0.6378,4.953,18.14,0.0,0.04724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0547
sbc,1965,"June 1, 1965",1965_june_1_1965.txt,10.25,53.86,127,0.6378,4.953,18.14,0.0,0.04724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1965,"June 1, 1965",1965_june_1_1965.txt,10.25,53.86,127,0.6378,4.953,18.14,0.0,0.04724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1965,"June 1, 1965",1965_june_1_1965.txt,10.25,53.86,127,0.6378,4.953,18.14,0.0,0.04724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1965,"June 1, 1965",1965_june_1_1965.txt,10.25,53.86,127,0.6378,4.953,18.14,0.0,0.04724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1965,"May 1, 1965",1965_may_1_1965.txt,12.05,45.07,225,0.5867,4.924,20.45,0.0,0.04444,0.0,0.00444,0.0,0.0,0.0,0.00444,0.0,False,False,,,,,0.0245
sbc,1965,"May 1, 1965",1965_may_1_1965.txt,12.05,45.07,225,0.5867,4.924,20.45,0.0,0.04444,0.0,0.00444,0.0,0.0,0.0,0.00444,0.0,False,False,,,,,1.0
sbc,1966,"June 1, 1966",1966_june_1_1966.txt,106.77,-205.56,261,0.4828,5.303,261.0,0.00383,0.03065,0.0,0.0,0.0,0.0,0.03448,0.05747,0.0,False,False,,,,,0.0546
sbc,1966,"June 1, 1966",1966_june_1_1966.txt,106.77,-205.56,261,0.4828,5.303,261.0,0.00383,0.03065,0.0,0.0,0.0,0.0,0.03448,0.05747,0.0,False,False,,,,,1.0
sbc,1966,"June 1, 1966",1966_june_1_1966.txt,106.77,-205.56,261,0.4828,5.303,261.0,0.00383,0.03065,0.0,0.0,0.0,0.0,0.03448,0.05747,0.0,False,False,,,,,1.0
sbc,1966,"June 1, 1966",1966_june_1_1966.txt,106.77,-205.56,261,0.4828,5.303,261.0,0.00383,0.03065,0.0,0.0,0.0,0.0,0.03448,0.05747,0.0,False,False,,,,,1.0
sbc,1966,"June 1, 1966",1966_june_1_1966.txt,106.77,-205.56,261,0.4828,5.303,261.0,0.00383,0.03065,0.0,0.0,0.0,0.0,0.03448,0.05747,0.0,False,False,,,,,1.0
sbc,1966,"June 1, 1966",1966_june_1_1966.txt,106.77,-205.56,261,0.4828,5.303,261.0,0.00383,0.03065,0.0,0.0,0.0,0.0,0.03448,0.05747,0.0,False,False,,,,,1.0
sbc,1966,"June 1, 1966",1966_june_1_1966.txt,106.77,-205.56,261,0.4828,5.303,261.0,0.00383,0.03065,0.0,0.0,0.0,0.0,0.03448,0.05747,0.0,False,False,,,,,1.0
sbc,1966,"May 1, 1966",1966_may_1_1966.txt,11.76,49.91,308,0.5487,4.86,22.0,0.0,0.04545,0.0,0.0,0.0,0.0,0.0,0.00649,0.0,False,False,,,,,0.0366
sbc,1967,"June 1, 1967",1967_june_1_1967.txt,107.17,-203.09,264,0.4924,5.167,264.0,0.00379,0.03409,0.0,0.0,0.0,0.0,0.0303,0.06061,0.0,False,False,,,,,0.0425
